order_date,year,month_name,month_num,quarter,cy_date,product_code,product_type,customer_code,customer_name,customer_type,market_code,market_name,zone,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
2018-04-25,2018,April,4,Q2,2017-04-25,Prod009,Own Brand,Cus006,Nixon,E-Commerce,Mark003,Ahmedabad,North,14,1495.57,INR,20.79,310.93,1184.64
2018-04-25,2018,April,4,Q2,2017-04-25,Prod005,Own Brand,Cus018,Control,E-Commerce,Mark001,Chennai,South,31,9277.44,INR,13.36,1239.47,8037.97
2018-04-25,2018,April,4,Q2,2017-04-25,Prod009,Own Brand,Cus018,Control,E-Commerce,Mark015,Pune,Central,37,42399.6,INR,10.43,4422.28,37977.32
2018-04-25,2018,April,4,Q2,2017-04-25,Prod017,Own Brand,Cus008,Electricalsara Stores,Brick & Mortar,Mark004,Delhi NCR,North,46,43183.68,INR,9.08,3921.08,39262.6
2018-04-25,2018,April,4,Q2,2017-04-25,Prod004,Own Brand,Cus015,Leader,E-Commerce,Mark002,Mumbai,Central,128,9518.75,INR,20.3,1932.31,7586.44
2018-04-25,2018,April,4,Q2,2017-04-25,Prod009,Own Brand,Cus007,Sage,E-Commerce,Mark010,Surat,North,26,9975.87,INR,20.48,2043.06,7932.81
2018-04-25,2018,April,4,Q2,2017-04-25,Prod005,Own Brand,Cus011,Info Stores,Brick & Mortar,Mark008,Lucknow,North,49,66956.57,INR,18.48,12373.57,54583.0
2018-04-25,2018,April,4,Q2,2017-04-25,Prod003,Own Brand,Cus018,Control,E-Commerce,Mark009,Patna,Central,47,56518.23,INR,11.87,6708.71,49809.52
2018-04-25,2018,April,4,Q2,2017-04-25,Prod015,Own Brand,Cus003,Excel Stores,Brick & Mortar,Mark009,Patna,Central,35,3451.8,INR,14.65,505.69,2946.11
2018-04-26,2018,April,4,Q2,2017-04-26,Prod003,Own Brand,Cus007,Sage,E-Commerce,Mark003,Ahmedabad,North,30,55735.54,INR,24.71,13772.25,41963.29
2018-04-26,2018,April,4,Q2,2017-04-26,Prod010,Distribution,Cus005,Premium Stores,Brick & Mortar,Mark003,Ahmedabad,North,2,3510.25,INR,12.53,439.83,3070.42
2018-04-26,2018,April,4,Q2,2017-04-26,Prod007,Distribution,Cus003,Excel Stores,Brick & Mortar,Mark005,Kanpur,North,34,50961.08,INR,4.0,2038.44,48922.64
2018-04-26,2018,April,4,Q2,2017-04-26,Prod004,Own Brand,Cus005,Premium Stores,Brick & Mortar,Mark003,Ahmedabad,North,41,10497.34,INR,13.99,1468.58,9028.76
2018-04-26,2018,April,4,Q2,2017-04-26,Prod016,Distribution,Cus020,Novus,E-Commerce,Mark010,Surat,North,16,8604.32,INR,4.03,346.75,8257.57
2018-04-26,2018,April,4,Q2,2017-04-26,Prod001,Own Brand,Cus017,Sunset,E-Commerce,Mark008,Lucknow,North,37,46853.41,INR,19.69,9225.44,37627.97
2018-04-26,2018,April,4,Q2,2017-04-26,Prod001,Own Brand,Cus005,Premium Stores,Brick & Mortar,Mark010,Surat,North,39,4835.0,INR,24.43,1181.19,3653.81
2018-04-26,2018,April,4,Q2,2017-04-26,Prod015,Own Brand,Cus020,Novus,E-Commerce,Mark010,Surat,North,45,46461.8,INR,24.57,11415.66,35046.14
2018-04-26,2018,April,4,Q2,2017-04-26,Prod009,Own Brand,Cus007,Sage,E-Commerce,Mark005,Kanpur,North,18,30122.57,INR,5.47,1647.7,28474.87
2018-04-26,2018,April,4,Q2,2017-04-26,Prod014,Distribution,Cus011,Info Stores,Brick & Mortar,Mark014,Kochi,South,22,6522.73,INR,5.41,352.88,6169.85
2018-04-26,2018,April,4,Q2,2017-04-26,Prod016,Distribution,Cus013,Path,E-Commerce,Mark007,Bhopal,Central,52,54280.56,INR,13.89,7539.57,46740.99
2018-04-26,2018,April,4,Q2,2017-04-26,Prod012,Distribution,Cus005,Premium Stores,Brick & Mortar,Mark015,Pune,Central,13,8642.8,INR,10.48,905.77,7737.03
2018-04-26,2018,April,4,Q2,2017-04-26,Prod014,Distribution,Cus012,Synthetic,E-Commerce,Mark001,Chennai,South,48,58653.01,INR,-3.96,-2322.66,60975.67
2018-04-26,2018,April,4,Q2,2017-04-26,Prod017,Own Brand,Cus010,Electricalsbea Stores,Brick & Mortar,Mark010,Surat,North,32,36774.22,INR,21.47,7895.43,28878.79
2018-04-26,2018,April,4,Q2,2017-04-26,Prod008,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark007,Bhopal,Central,10,17717.18,INR,2.45,434.07,17283.11
2018-04-27,2018,April,4,Q2,2017-04-27,Prod018,Distribution,Cus005,Premium Stores,Brick & Mortar,Mark006,Bengaluru,South,35,28417.43,INR,7.69,2185.3,26232.13
2018-04-27,2018,April,4,Q2,2017-04-27,Prod017,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark008,Lucknow,North,44,23746.2,INR,23.16,5499.62,18246.58
2018-04-27,2018,April,4,Q2,2017-04-27,Prod012,Distribution,Cus005,Premium Stores,Brick & Mortar,Mark009,Patna,Central,33,65054.62,INR,10.64,6921.81,58132.81
2018-04-27,2018,April,4,Q2,2017-04-27,Prod003,Own Brand,Cus014,Logic Stores,Brick & Mortar,Mark012,Hyderabad,South,35,18452.99,INR,18.69,3448.86,15004.13
2018-04-27,2018,April,4,Q2,2017-04-27,Prod007,Distribution,Cus016,Propel,E-Commerce,Mark010,Surat,North,30,50951.11,INR,7.31,3724.53,47226.58
2018-04-27,2018,April,4,Q2,2017-04-27,Prod015,Own Brand,Cus018,Control,E-Commerce,Mark006,Bengaluru,South,15,1458.59,INR,8.3,121.06,1337.53
2018-04-27,2018,April,4,Q2,2017-04-27,Prod008,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark015,Pune,Central,28,42401.42,INR,7.61,3226.75,39174.67
2018-04-27,2018,April,4,Q2,2017-04-27,Prod012,Distribution,Cus001,Surge Stores,Brick & Mortar,Mark009,Patna,Central,35,34095.47,INR,-2.33,-794.42,34889.89
2018-04-27,2018,April,4,Q2,2017-04-27,Prod002,Own Brand,Cus018,Control,E-Commerce,Mark006,Bengaluru,South,9,14736.16,INR,7.05,1038.9,13697.26
2018-04-27,2018,April,4,Q2,2017-04-27,Prod011,Own Brand,Cus008,Electricalsara Stores,Brick & Mortar,Mark005,Kanpur,North,17,17676.94,INR,19.27,3406.35,14270.59
2018-04-27,2018,April,4,Q2,2017-04-27,Prod007,Distribution,Cus001,Surge Stores,Brick & Mortar,Mark013,Bhubaneswar,South,28,8359.37,INR,10.34,864.36,7495.01
2018-04-27,2018,April,4,Q2,2017-04-27,Prod003,Own Brand,Cus017,Sunset,E-Commerce,Mark004,Delhi NCR,North,65,8248.19,INR,10.8,890.8,7357.39
2018-04-27,2018,April,4,Q2,2017-04-27,Prod007,Distribution,Cus013,Path,E-Commerce,Mark011,Nagpur,Central,20,7588.88,INR,0.66,50.09,7538.79
2018-04-27,2018,April,4,Q2,2017-04-27,Prod007,Distribution,Cus018,Control,E-Commerce,Mark014,Kochi,South,55,63999.5,INR,14.95,9567.93,54431.57
2018-04-27,2018,April,4,Q2,2017-04-27,Prod003,Own Brand,Cus011,Info Stores,Brick & Mortar,Mark015,Pune,Central,31,28739.61,INR,12.42,3569.46,25170.15
2018-04-27,2018,April,4,Q2,2017-04-27,Prod018,Distribution,Cus011,Info Stores,Brick & Mortar,Mark005,Kanpur,North,32,18246.96,INR,-2.56,-467.12,18714.08
2018-04-27,2018,April,4,Q2,2017-04-27,Prod016,Distribution,Cus008,Electricalsara Stores,Brick & Mortar,Mark010,Surat,North,38,37020.25,INR,5.63,2084.24,34936.01
2018-04-27,2018,April,4,Q2,2017-04-27,Prod014,Distribution,Cus005,Premium Stores,Brick & Mortar,Mark002,Mumbai,Central,51,21436.73,INR,8.11,1738.52,19698.21
2018-04-27,2018,April,4,Q2,2017-04-27,Prod017,Own Brand,Cus018,Control,E-Commerce,Mark013,Bhubaneswar,South,23,12750.81,INR,14.66,1869.27,10881.54
2018-04-28,2018,April,4,Q2,2017-04-28,Prod007,Distribution,Cus012,Synthetic,E-Commerce,Mark014,Kochi,South,21,39223.13,INR,9.59,3761.5,35461.63
2018-04-28,2018,April,4,Q2,2017-04-28,Prod002,Own Brand,Cus016,Propel,E-Commerce,Mark012,Hyderabad,South,26,21168.11,INR,14.28,3022.81,18145.3
2018-04-28,2018,April,4,Q2,2017-04-28,Prod001,Own Brand,Cus013,Path,E-Commerce,Mark004,Delhi NCR,North,57,89542.2,INR,13.28,11891.2,77651.0
2018-04-28,2018,April,4,Q2,2017-04-28,Prod013,Own Brand,Cus012,Synthetic,E-Commerce,Mark013,Bhubaneswar,South,40,55921.53,INR,10.98,6140.18,49781.35
2018-04-28,2018,April,4,Q2,2017-04-28,Prod010,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark003,Ahmedabad,North,33,8372.87,INR,3.23,270.44,8102.43
2018-04-28,2018,April,4,Q2,2017-04-28,Prod005,Own Brand,Cus015,Leader,E-Commerce,Mark007,Bhopal,Central,17,32661.35,INR,9.91,3236.74,29424.61
2018-04-28,2018,April,4,Q2,2017-04-28,Prod011,Own Brand,Cus019,Epic Stores,Brick & Mortar,Mark006,Bengaluru,South,37,16671.31,INR,21.45,3576.0,13095.31
2018-04-28,2018,April,4,Q2,2017-04-28,Prod004,Own Brand,Cus019,Epic Stores,Brick & Mortar,Mark007,Bhopal,Central,23,35573.28,INR,7.83,2785.39,32787.89
2018-04-28,2018,April,4,Q2,2017-04-28,Prod012,Distribution,Cus016,Propel,E-Commerce,Mark010,Surat,North,38,66114.07,INR,8.9,5884.15,60229.92
2018-04-28,2018,April,4,Q2,2017-04-28,Prod006,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark004,Delhi NCR,North,45,74978.39,INR,-1.85,-1387.1,76365.49
2018-04-28,2018,April,4,Q2,2017-04-28,Prod015,Own Brand,Cus020,Novus,E-Commerce,Mark003,Ahmedabad,North,30,23335.15,INR,17.76,4144.32,19190.83
2018-04-28,2018,April,4,Q2,2017-04-28,Prod003,Own Brand,Cus014,Logic Stores,Brick & Mortar,Mark014,Kochi,South,57,113944.2,INR,9.78,11143.74,102800.46
2018-04-28,2018,April,4,Q2,2017-04-28,Prod007,Distribution,Cus011,Info Stores,Brick & Mortar,Mark011,Nagpur,Central,59,107348.09,INR,7.37,7911.55,99436.54
2018-04-28,2018,April,4,Q2,2017-04-28,Prod012,Distribution,Cus019,Epic Stores,Brick & Mortar,Mark013,Bhubaneswar,South,68,101811.0,INR,10.83,11026.13,90784.87
2018-04-28,2018,April,4,Q2,2017-04-28,Prod018,Distribution,Cus001,Surge Stores,Brick & Mortar,Mark008,Lucknow,North,39,41327.91,INR,10.43,4310.5,37017.41
2018-04-28,2018,April,4,Q2,2017-04-28,Prod007,Distribution,Cus012,Synthetic,E-Commerce,Mark010,Surat,North,14,3379.35,INR,-4.97,-167.95,3547.3
2018-04-28,2018,April,4,Q2,2017-04-28,Prod017,Own Brand,Cus019,Epic Stores,Brick & Mortar,Mark012,Hyderabad,South,1,343.2,INR,21.62,74.2,269.0
2018-04-29,2018,April,4,Q2,2017-04-29,Prod004,Own Brand,Cus008,Electricalsara Stores,Brick & Mortar,Mark015,Pune,Central,34,2770.67,INR,15.7,435.0,2335.67
2018-04-29,2018,April,4,Q2,2017-04-29,Prod007,Distribution,Cus016,Propel,E-Commerce,Mark009,Patna,Central,16,2605.98,INR,6.1,158.96,2447.02
2018-04-29,2018,April,4,Q2,2017-04-29,Prod002,Own Brand,Cus020,Novus,E-Commerce,Mark014,Kochi,South,51,88163.47,INR,8.9,7846.55,80316.92
2018-04-29,2018,April,4,Q2,2017-04-29,Prod005,Own Brand,Cus012,Synthetic,E-Commerce,Mark012,Hyderabad,South,57,11448.23,INR,21.74,2488.85,8959.38
2018-04-29,2018,April,4,Q2,2017-04-29,Prod013,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark001,Chennai,South,43,79921.31,INR,21.23,16967.29,62954.02
2018-04-29,2018,April,4,Q2,2017-04-29,Prod006,Distribution,Cus019,Epic Stores,Brick & Mortar,Mark012,Hyderabad,South,22,36477.57,INR,6.88,2509.66,33967.91
2018-04-29,2018,April,4,Q2,2017-04-29,Prod016,Distribution,Cus002,Nomad Stores,Brick & Mortar,Mark009,Patna,Central,17,29220.25,INR,-0.32,-93.5,29313.75
2018-04-29,2018,April,4,Q2,2017-04-29,Prod002,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark006,Bengaluru,South,8,4032.56,INR,12.92,521.01,3511.55
2018-04-29,2018,April,4,Q2,2017-04-29,Prod018,Distribution,Cus003,Excel Stores,Brick & Mortar,Mark004,Delhi NCR,North,146,174243.26,INR,11.26,19619.79,154623.47
2018-04-29,2018,April,4,Q2,2017-04-29,Prod014,Distribution,Cus011,Info Stores,Brick & Mortar,Mark013,Bhubaneswar,South,43,71490.45,INR,-1.63,-1165.29,72655.74
2018-04-29,2018,April,4,Q2,2017-04-29,Prod006,Distribution,Cus012,Synthetic,E-Commerce,Mark012,Hyderabad,South,14,8674.96,INR,3.83,332.25,8342.71
2018-04-29,2018,April,4,Q2,2017-04-29,Prod017,Own Brand,Cus011,Info Stores,Brick & Mortar,Mark013,Bhubaneswar,South,20,29353.16,INR,16.57,4863.82,24489.34
2018-04-29,2018,April,4,Q2,2017-04-29,Prod014,Distribution,Cus006,Nixon,E-Commerce,Mark001,Chennai,South,73,119972.2,INR,6.72,8062.13,111910.07
2018-04-29,2018,April,4,Q2,2017-04-29,Prod014,Distribution,Cus009,Electricalslytical,E-Commerce,Mark011,Nagpur,Central,27,37666.59,INR,8.59,3235.56,34431.03
2018-04-29,2018,April,4,Q2,2017-04-29,Prod016,Distribution,Cus003,Excel Stores,Brick & Mortar,Mark011,Nagpur,Central,65,66543.88,INR,-2.8,-1863.23,68407.11
2018-04-29,2018,April,4,Q2,2017-04-29,Prod013,Own Brand,Cus018,Control,E-Commerce,Mark001,Chennai,South,56,11518.25,INR,20.74,2388.89,9129.36
2018-04-29,2018,April,4,Q2,2017-04-29,Prod016,Distribution,Cus008,Electricalsara Stores,Brick & Mortar,Mark002,Mumbai,Central,88,172272.29,INR,13.93,23997.53,148274.76
2018-04-29,2018,April,4,Q2,2017-04-29,Prod016,Distribution,Cus001,Surge Stores,Brick & Mortar,Mark009,Patna,Central,11,3113.01,INR,-2.78,-86.54,3199.55
2018-04-29,2018,April,4,Q2,2017-04-29,Prod014,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark014,Kochi,South,36,51618.95,INR,4.5,2322.85,49296.1
2018-04-30,2018,April,4,Q2,2017-04-30,Prod012,Distribution,Cus016,Propel,E-Commerce,Mark006,Bengaluru,South,22,42717.6,INR,9.76,4169.24,38548.36
2018-04-30,2018,April,4,Q2,2017-04-30,Prod016,Distribution,Cus007,Sage,E-Commerce,Mark004,Delhi NCR,North,75,140392.19,INR,4.06,5699.92,134692.27
2018-04-30,2018,April,4,Q2,2017-04-30,Prod012,Distribution,Cus013,Path,E-Commerce,Mark004,Delhi NCR,North,35,61124.16,INR,12.16,7432.7,53691.46
2018-04-30,2018,April,4,Q2,2017-04-30,Prod005,Own Brand,Cus008,Electricalsara Stores,Brick & Mortar,Mark001,Chennai,South,35,42132.3,INR,13.86,5839.54,36292.76
2018-04-30,2018,April,4,Q2,2017-04-30,Prod016,Distribution,Cus017,Sunset,E-Commerce,Mark006,Bengaluru,South,18,17613.3,INR,3.76,662.26,16951.04
2018-04-30,2018,April,4,Q2,2017-04-30,Prod001,Own Brand,Cus003,Excel Stores,Brick & Mortar,Mark013,Bhubaneswar,South,29,21130.3,INR,20.72,4378.2,16752.1
2018-04-30,2018,April,4,Q2,2017-04-30,Prod007,Distribution,Cus020,Novus,E-Commerce,Mark014,Kochi,South,26,15646.44,INR,8.54,1336.21,14310.23
2018-04-30,2018,April,4,Q2,2017-04-30,Prod008,Distribution,Cus016,Propel,E-Commerce,Mark014,Kochi,South,53,46751.49,INR,12.14,5675.63,41075.86
2018-04-30,2018,April,4,Q2,2017-04-30,Prod007,Distribution,Cus008,Electricalsara Stores,Brick & Mortar,Mark014,Kochi,South,7,3758.34,INR,7.37,276.99,3481.35
2018-05-01,2018,May,5,Q2,2017-05-01,Prod002,Own Brand,Cus001,Surge Stores,Brick & Mortar,Mark012,Hyderabad,South,44,18857.63,INR,17.58,3315.17,15542.46
2018-05-01,2018,May,5,Q2,2017-05-01,Prod014,Distribution,Cus009,Electricalslytical,E-Commerce,Mark001,Chennai,South,19,7673.01,INR,15.0,1150.95,6522.06
2018-05-01,2018,May,5,Q2,2017-05-01,Prod008,Distribution,Cus017,Sunset,E-Commerce,Mark006,Bengaluru,South,23,42583.73,INR,-1.71,-728.18,43311.91
2018-05-01,2018,May,5,Q2,2017-05-01,Prod006,Distribution,Cus019,Epic Stores,Brick & Mortar,Mark006,Bengaluru,South,37,51516.26,INR,5.7,2936.43,48579.83
2018-05-01,2018,May,5,Q2,2017-05-01,Prod010,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark013,Bhubaneswar,South,26,20784.04,INR,4.42,918.65,19865.39
2018-05-01,2018,May,5,Q2,2017-05-01,Prod013,Own Brand,Cus010,Electricalsbea Stores,Brick & Mortar,Mark004,Delhi NCR,North,69,111117.38,INR,19.76,21956.79,89160.59
2018-05-01,2018,May,5,Q2,2017-05-01,Prod005,Own Brand,Cus019,Epic Stores,Brick & Mortar,Mark013,Bhubaneswar,South,15,24755.2,INR,21.42,5302.56,19452.64
2018-05-01,2018,May,5,Q2,2017-05-01,Prod007,Distribution,Cus013,Path,E-Commerce,Mark011,Nagpur,Central,32,43603.29,INR,10.09,4399.57,39203.72
2018-05-01,2018,May,5,Q2,2017-05-01,Prod003,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark005,Kanpur,North,72,115464.51,INR,7.99,9225.61,106238.9
2018-05-01,2018,May,5,Q2,2017-05-01,Prod016,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark014,Kochi,South,9,9669.03,INR,1.71,165.34,9503.69
2018-05-02,2018,May,5,Q2,2017-05-02,Prod004,Own Brand,Cus007,Sage,E-Commerce,Mark009,Patna,Central,49,87181.74,INR,18.1,15779.89,71401.85
2018-05-02,2018,May,5,Q2,2017-05-02,Prod007,Distribution,Cus014,Logic Stores,Brick & Mortar,Mark015,Pune,Central,12,16730.73,INR,1.73,289.44,16441.29
2018-05-02,2018,May,5,Q2,2017-05-02,Prod012,Distribution,Cus016,Propel,E-Commerce,Mark002,Mumbai,Central,43,80891.09,INR,9.75,7886.88,73004.21
2018-05-02,2018,May,5,Q2,2017-05-02,Prod011,Own Brand,Cus001,Surge Stores,Brick & Mortar,Mark006,Bengaluru,South,41,40468.31,INR,15.44,6248.31,34220.0
2018-05-02,2018,May,5,Q2,2017-05-02,Prod013,Own Brand,Cus007,Sage,E-Commerce,Mark002,Mumbai,Central,35,20117.68,INR,24.44,4916.76,15200.92
2018-05-02,2018,May,5,Q2,2017-05-02,Prod004,Own Brand,Cus014,Logic Stores,Brick & Mortar,Mark011,Nagpur,Central,32,50601.03,INR,21.16,10707.18,39893.85
2018-05-02,2018,May,5,Q2,2017-05-02,Prod002,Own Brand,Cus013,Path,E-Commerce,Mark008,Lucknow,North,35,31680.82,INR,8.97,2841.77,28839.05
2018-05-02,2018,May,5,Q2,2017-05-02,Prod018,Distribution,Cus019,Epic Stores,Brick & Mortar,Mark012,Hyderabad,South,17,20606.41,INR,-4.69,-966.44,21572.85
2018-05-02,2018,May,5,Q2,2017-05-02,Prod010,Distribution,Cus009,Electricalslytical,E-Commerce,Mark010,Surat,North,24,2752.1,INR,3.73,102.65,2649.45
2018-05-02,2018,May,5,Q2,2017-05-02,Prod011,Own Brand,Cus008,Electricalsara Stores,Brick & Mortar,Mark009,Patna,Central,10,8872.79,INR,9.29,824.28,8048.51
2018-05-02,2018,May,5,Q2,2017-05-02,Prod006,Distribution,Cus011,Info Stores,Brick & Mortar,Mark001,Chennai,South,54,92121.55,INR,3.7,3408.5,88713.05
2018-05-02,2018,May,5,Q2,2017-05-02,Prod003,Own Brand,Cus016,Propel,E-Commerce,Mark008,Lucknow,North,21,33851.77,INR,6.21,2102.19,31749.58
2018-05-02,2018,May,5,Q2,2017-05-02,Prod014,Distribution,Cus006,Nixon,E-Commerce,Mark009,Patna,Central,1,632.1,INR,-1.09,-6.89,638.99
2018-05-02,2018,May,5,Q2,2017-05-02,Prod016,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark007,Bhopal,Central,33,43718.73,INR,14.17,6194.94,37523.79
2018-05-02,2018,May,5,Q2,2017-05-02,Prod016,Distribution,Cus008,Electricalsara Stores,Brick & Mortar,Mark001,Chennai,South,49,35833.41,INR,-3.39,-1214.75,37048.16
2018-05-02,2018,May,5,Q2,2017-05-02,Prod005,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark002,Mumbai,Central,30,11859.37,INR,10.71,1270.14,10589.23
2018-05-02,2018,May,5,Q2,2017-05-02,Prod017,Own Brand,Cus010,Electricalsbea Stores,Brick & Mortar,Mark004,Delhi NCR,North,48,45031.14,INR,23.03,10370.67,34660.47
2018-05-02,2018,May,5,Q2,2017-05-02,Prod008,Distribution,Cus007,Sage,E-Commerce,Mark002,Mumbai,Central,1,531.89,INR,-1.1,-5.85,537.74
2018-05-02,2018,May,5,Q2,2017-05-02,Prod014,Distribution,Cus018,Control,E-Commerce,Mark003,Ahmedabad,North,39,59891.68,INR,12.61,7552.34,52339.34
2018-05-03,2018,May,5,Q2,2017-05-03,Prod008,Distribution,Cus007,Sage,E-Commerce,Mark013,Bhubaneswar,South,40,64345.97,INR,4.54,2921.31,61424.66
2018-05-03,2018,May,5,Q2,2017-05-03,Prod012,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark010,Surat,North,46,39514.41,INR,-1.85,-731.02,40245.43
2018-05-03,2018,May,5,Q2,2017-05-03,Prod017,Own Brand,Cus002,Nomad Stores,Brick & Mortar,Mark013,Bhubaneswar,South,36,2835.25,INR,10.66,302.24,2533.01
2018-05-03,2018,May,5,Q2,2017-05-03,Prod011,Own Brand,Cus013,Path,E-Commerce,Mark002,Mumbai,Central,71,25288.06,INR,19.63,4964.05,20324.01
2018-05-03,2018,May,5,Q2,2017-05-03,Prod009,Own Brand,Cus014,Logic Stores,Brick & Mortar,Mark001,Chennai,South,71,20965.07,INR,18.97,3977.07,16988.0
2018-05-03,2018,May,5,Q2,2017-05-03,Prod007,Distribution,Cus011,Info Stores,Brick & Mortar,Mark004,Delhi NCR,North,63,38354.8,INR,5.65,2167.05,36187.75
2018-05-03,2018,May,5,Q2,2017-05-03,Prod016,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark014,Kochi,South,31,8609.14,INR,-2.86,-246.22,8855.36
2018-05-03,2018,May,5,Q2,2017-05-03,Prod003,Own Brand,Cus013,Path,E-Commerce,Mark002,Mumbai,Central,57,30168.62,INR,24.07,7261.59,22907.03
2018-05-03,2018,May,5,Q2,2017-05-03,Prod017,Own Brand,Cus020,Novus,E-Commerce,Mark006,Bengaluru,South,58,110888.42,INR,17.74,19671.61,91216.81
2018-05-03,2018,May,5,Q2,2017-05-03,Prod010,Distribution,Cus011,Info Stores,Brick & Mortar,Mark007,Bhopal,Central,11,13889.71,INR,2.64,366.69,13523.02
2018-05-03,2018,May,5,Q2,2017-05-03,Prod003,Own Brand,Cus006,Nixon,E-Commerce,Mark003,Ahmedabad,North,52,35117.67,INR,19.05,6689.92,28427.75
2018-05-03,2018,May,5,Q2,2017-05-03,Prod008,Distribution,Cus002,Nomad Stores,Brick & Mortar,Mark011,Nagpur,Central,26,21110.51,INR,-3.48,-734.65,21845.16
2018-05-03,2018,May,5,Q2,2017-05-03,Prod005,Own Brand,Cus007,Sage,E-Commerce,Mark003,Ahmedabad,North,36,68650.34,INR,23.39,16057.31,52593.03
2018-05-03,2018,May,5,Q2,2017-05-03,Prod013,Own Brand,Cus003,Excel Stores,Brick & Mortar,Mark004,Delhi NCR,North,65,34188.03,INR,22.04,7535.04,26652.99
2018-05-03,2018,May,5,Q2,2017-05-03,Prod011,Own Brand,Cus003,Excel Stores,Brick & Mortar,Mark015,Pune,Central,31,15859.09,INR,7.38,1170.4,14688.69
2018-05-03,2018,May,5,Q2,2017-05-03,Prod013,Own Brand,Cus015,Leader,E-Commerce,Mark008,Lucknow,North,41,81416.8,INR,9.85,8019.55,73397.25
2018-05-03,2018,May,5,Q2,2017-05-03,Prod002,Own Brand,Cus010,Electricalsbea Stores,Brick & Mortar,Mark005,Kanpur,North,36,52769.29,INR,22.57,11910.03,40859.26
2018-05-03,2018,May,5,Q2,2017-05-03,Prod014,Distribution,Cus013,Path,E-Commerce,Mark010,Surat,North,31,57811.03,INR,-1.12,-647.48,58458.51
2018-05-03,2018,May,5,Q2,2017-05-03,Prod014,Distribution,Cus013,Path,E-Commerce,Mark007,Bhopal,Central,30,24504.77,INR,2.85,698.39,23806.38
2018-05-04,2018,May,5,Q2,2017-05-04,Prod016,Distribution,Cus003,Excel Stores,Brick & Mortar,Mark014,Kochi,South,45,3470.75,INR,6.8,236.01,3234.74
2018-05-04,2018,May,5,Q2,2017-05-04,Prod017,Own Brand,Cus003,Excel Stores,Brick & Mortar,Mark006,Bengaluru,South,47,46156.77,INR,15.17,7001.98,39154.79
2018-05-04,2018,May,5,Q2,2017-05-04,Prod004,Own Brand,Cus007,Sage,E-Commerce,Mark003,Ahmedabad,North,24,9033.34,INR,9.58,865.39,8167.95
2018-05-04,2018,May,5,Q2,2017-05-04,Prod001,Own Brand,Cus011,Info Stores,Brick & Mortar,Mark013,Bhubaneswar,South,41,74907.22,INR,18.37,13760.46,61146.76
2018-05-04,2018,May,5,Q2,2017-05-04,Prod011,Own Brand,Cus008,Electricalsara Stores,Brick & Mortar,Mark012,Hyderabad,South,31,17961.39,INR,8.67,1557.25,16404.14
2018-05-04,2018,May,5,Q2,2017-05-04,Prod016,Distribution,Cus015,Leader,E-Commerce,Mark006,Bengaluru,South,23,3133.98,INR,0.73,22.88,3111.1
2018-05-04,2018,May,5,Q2,2017-05-04,Prod011,Own Brand,Cus020,Novus,E-Commerce,Mark006,Bengaluru,South,38,35053.15,INR,6.81,2387.12,32666.03
2018-05-04,2018,May,5,Q2,2017-05-04,Prod002,Own Brand,Cus015,Leader,E-Commerce,Mark004,Delhi NCR,North,41,25896.69,INR,8.68,2247.83,23648.86
2018-05-04,2018,May,5,Q2,2017-05-04,Prod004,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark003,Ahmedabad,North,31,18957.9,INR,7.75,1469.24,17488.66
2018-05-04,2018,May,5,Q2,2017-05-04,Prod003,Own Brand,Cus003,Excel Stores,Brick & Mortar,Mark015,Pune,Central,20,31194.71,INR,14.27,4451.49,26743.22
2018-05-04,2018,May,5,Q2,2017-05-04,Prod014,Distribution,Cus019,Epic Stores,Brick & Mortar,Mark010,Surat,North,44,57025.44,INR,4.96,2828.46,54196.98
2018-05-04,2018,May,5,Q2,2017-05-04,Prod014,Distribution,Cus012,Synthetic,E-Commerce,Mark005,Kanpur,North,41,3468.52,INR,5.32,184.53,3283.99
2018-05-04,2018,May,5,Q2,2017-05-04,Prod003,Own Brand,Cus018,Control,E-Commerce,Mark013,Bhubaneswar,South,52,33479.84,INR,9.24,3093.54,30386.3
2018-05-04,2018,May,5,Q2,2017-05-04,Prod010,Distribution,Cus003,Excel Stores,Brick & Mortar,Mark007,Bhopal,Central,35,22386.58,INR,1.15,257.45,22129.13
